x,y,dx,dy
62,15,10,-4
16,16,0,0
13,21,0,1
15,34,0,-1
505,34,-1,0
46,59,-11,-23
479,37,12,5
455,47,1,0
46,59,3,-4
322,63,-1,0
385,61,2,2
404,67,-2,0
144,89,17,-7
232,89,21,-2
144,89,16,0
324,84,0,14
35,125,2,-4
39,106,-5,16
389,133,-1,-2
35,125,-4,7
395,134,0,0
484,138,0,-1
307,142,-2,1
216,144,1,0
439,148,1,0
439,148,-2,1
145,150,-5,0
131,157,-4,-2
20,175,4,-17
59,147,25,11
394,156,4,2
402,157,3,2
509,161,-5,-1
402,157,2,7
21,184,2,-9
250,186,6,-10
21,184,-1,-6
250,186,9,-5
250,186,3,-4
250,186,-3,-3
563,185,5,-1
250,186,-5,-1
16,213,0,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
