x,y,dx,dy
22,15,0,0
25,15,0,0
476,16,24,-1
193,16,-2,1
30,18,0,0
23,23,0,0
24,33,0,0
349,36,-1,1
584,62,0,0
450,71,5,23
595,95,-12,3
354,82,4,17
223,109,1,-1
228,117,0,0
222,119,-1,0
212,121,1,0
220,121,0,0
533,119,-1,2
67,112,-3,21
531,135,2,-2
189,135,1,-1
46,144,16,-1
531,135,7,9
531,135,7,11
464,149,1,1
538,153,1,1
591,153,-3,6
493,185,-6,-8
363,183,-1,1
474,197,1,-3
489,200,-1,-3
328,213,-1,-4
487,211,5,-1
466,205,-1,21
406,219,-2,11
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
