x,y,dx,dy
14,13,1,0
14,15,0,0
18,16,0,0
16,17,-2,1
11,25,0,1
12,33,0,0
202,32,1,1
11,36,0,0
212,37,3,2
48,47,7,-1
321,62,-1,-4
408,71,1,2
281,78,4,6
566,96,-22,-12
415,92,0,6
566,96,17,17
170,121,-1,0
398,124,0,-2
398,124,2,0
524,124,0,0
577,128,21,-4
223,129,-2,-3
516,128,1,0
526,125,2,4
577,128,20,5
208,135,-1,0
404,131,0,6
577,128,15,11
436,146,3,0
436,146,-1,1
36,130,-8,18
36,130,-6,18
36,130,-7,21
31,163,1,-4
553,162,-4,2
275,174,4,-5
421,202,-3,7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
