x,y,dx,dy
22,13,-1,0
20,15,-1,0
36,15,0,0
190,11,-1,4
18,18,0,0
26,19,1,0
502,42,1,-17
21,36,1,0
21,40,1,0
207,64,12,-17
12,74,-1,0
12,74,1,0
444,117,-5,-22
444,117,0,-2
219,117,-1,1
358,120,2,2
212,109,-1,15
212,109,-2,17
221,126,1,1
219,129,0,-1
53,155,3,-24
443,145,0,1
531,150,0,-1
518,154,0,-1
532,153,1,0
484,154,-2,0
532,153,-1,1
468,164,-7,-1
536,166,-1,0
571,176,0,-4
593,177,0,-1
597,176,0,0
593,177,-2,1
425,179,0,7
483,188,-1,-1
483,188,0,2
265,195,-21,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
