x,y,dx,dy
13,14,1,-1
13,19,0,0
12,22,0,0
458,37,-19,-14
263,35,0,1
538,35,3,1
156,63,-1,-1
587,68,0,-1
555,111,-7,-20
126,106,25,-8
386,101,2,7
208,117,0,0
237,142,-17,-12
589,125,-5,9
589,125,2,11
237,142,-18,-5
146,144,-2,-5
372,142,16,13
456,186,-8,-24
550,162,0,0
395,155,7,8
238,189,12,-13
103,183,7,-5
411,182,-1,-1
266,187,-1,-1
291,208,-11,-20
238,189,-4,1
218,196,4,-2
320,194,0,1
344,211,-2,-2
590,212,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
