x,y,dx,dy
22,15,0,0
21,17,0,0
239,24,-2,-1
312,17,13,6
312,17,15,6
23,33,0,0
17,58,2,-12
373,46,-1,1
19,49,-1,0
579,48,-10,1
438,57,0,0
21,58,-1,1
471,59,0,0
227,63,4,0
359,94,0,0
565,90,14,7
152,107,-24,-8
225,107,0,-1
225,107,-1,1
226,109,0,0
72,94,-5,17
221,113,0,0
218,115,0,-1
534,118,1,-1
218,120,0,0
534,118,-1,2
208,124,0,0
224,124,-1,0
537,133,0,0
450,137,-4,-3
315,134,3,1
181,135,-1,1
211,139,1,0
531,145,1,0
461,148,4,-1
484,148,-1,1
540,153,0,0
143,174,-14,-5
478,176,0,0
487,178,4,4
44,192,1,-4
520,210,-20,-18
488,207,2,-3
488,207,1,-1
488,207,5,7
1,1,0,0
