x,y,dx,dy
36,15,-1,0
26,17,1,-1
26,17,-2,1
20,22,-1,0
22,33,0,0
22,36,-1,0
20,48,-1,0
17,52,0,0
12,63,-1,0
347,98,-4,-20
67,101,4,-20
204,106,1,-3
520,124,2,-4
216,123,0,1
520,124,1,0
118,122,3,4
372,127,-1,0
527,138,-1,-2
527,138,1,-2
100,139,22,0
546,140,-1,0
488,143,-1,0
520,144,0,0
523,143,0,1
521,146,0,0
458,147,-1,2
458,147,4,3
517,156,0,0
596,167,2,0
596,167,-2,1
596,167,0,1
473,175,0,1
483,179,0,0
480,197,-5,1
366,222,-1,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
