x,y,dx,dy
14,17,-1,0
564,40,0,-1
161,85,14,3
161,85,-1,5
33,126,4,-13
33,126,3,-10
172,124,0,0
529,139,-2,-12
33,126,0,2
529,139,-3,-10
529,139,-1,-9
405,140,-5,-9
529,139,0,-7
405,140,-5,-6
529,139,0,-5
482,138,-1,0
212,139,0,0
212,139,2,0
529,139,-1,0
35,141,0,-1
222,140,-1,0
202,141,-1,0
202,141,1,1
155,144,6,3
552,166,-13,-11
419,173,1,-1
236,177,-2,0
258,180,4,-2
20,191,0,-1
393,196,2,-3
286,197,-2,0
209,203,3,-5
286,197,6,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
