x,y,dx,dy
13,14,0,0
339,26,-9,-2
14,26,0,0
14,29,-1,1
212,38,-6,9
446,50,-1,-1
518,49,1,1
312,99,-24,-19
46,73,-5,21
46,73,3,21
46,73,-1,23
38,124,0,-18
210,121,0,-2
573,126,-6,-7
215,127,-3,-7
215,127,1,0
400,129,-5,0
573,126,16,3
573,126,25,4
215,127,0,6
215,136,1,0
573,126,4,10
573,126,13,10
527,140,0,1
483,144,-1,1
573,126,11,19
221,153,-1,1
197,156,0,0
437,158,4,-1
437,158,2,0
556,172,0,0
564,177,-3,3
473,205,0,-9
241,199,-2,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
