x,y,dx,dy
14,15,1,0
17,19,-1,1
18,23,-1,0
420,31,0,1
185,39,1,-1
224,36,24,3
63,33,-3,8
595,74,1,0
527,101,-18,-8
527,101,6,1
575,124,-9,-16
311,112,-6,3
311,112,-3,5
205,119,0,1
313,115,-2,5
391,118,1,2
214,127,0,-1
237,132,0,1
318,138,3,-2
142,153,-3,-3
438,152,3,-1
142,153,-2,0
557,167,1,1
23,174,1,-1
559,173,-3,0
23,174,-1,0
582,197,-16,-23
582,197,-19,-19
23,174,-1,5
266,172,-7,8
266,172,-7,12
266,172,-16,13
435,192,-4,-7
277,188,2,-1
582,197,-7,-4
582,197,-2,-2
471,214,-16,-16
56,208,4,-7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
