x,y,dx,dy
82,19,-5,-7
13,13,1,0
15,15,0,0
11,21,0,0
13,24,-1,0
11,31,1,0
11,36,0,1
238,39,8,1
61,47,4,24
187,96,18,-9
45,119,9,-19
325,101,-1,-1
427,109,3,-8
447,104,-4,0
427,109,3,-3
143,113,-11,6
185,130,1,-6
332,127,3,-2
143,113,-9,13
45,119,-1,16
185,130,-1,12
513,146,0,0
460,157,5,-2
192,145,5,11
460,157,-2,1
569,165,0,1
507,164,3,7
569,165,-3,7
34,175,0,-1
299,174,-2,0
299,174,3,1
527,179,-7,-1
299,174,-11,12
597,195,-1,4
427,203,0,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
