x,y,dx,dy
11,16,0,2
57,21,3,6
534,45,1,0
465,51,-3,-1
391,34,-9,24
196,62,0,0
493,59,-18,14
578,78,0,0
386,90,-6,-7
29,98,0,1
148,110,21,-10
148,110,-11,-5
148,110,12,-1
492,105,-4,5
148,110,10,1
534,122,-1,1
74,146,-16,-11
89,120,-3,20
20,148,1,0
474,148,0,0
472,150,-1,0
144,145,0,8
116,170,23,-16
526,164,0,-9
486,156,1,0
416,163,6,-3
525,161,0,3
526,164,1,0
393,179,-3,-7
116,170,9,5
536,178,0,0
155,196,13,1
211,211,12,-9
441,216,-8,-7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
