x,y,dx,dy
21,11,1,0
28,14,1,0
21,20,-1,0
485,22,-1,1
22,24,0,0
22,32,1,-1
295,26,7,7
23,34,2,1
386,55,-2,0
445,70,4,-5
178,66,23,12
590,99,-8,5
221,111,-1,1
221,113,0,1
227,114,0,0
215,123,0,-1
212,123,0,0
223,123,0,1
258,143,3,-2
532,140,0,1
524,143,-1,-1
537,143,0,-1
535,159,15,-14
530,146,1,1
476,154,3,-1
516,156,1,-1
472,167,-4,-7
529,160,0,0
534,161,-1,-1
529,160,2,1
535,159,2,2
586,164,1,-3
522,163,0,-1
472,167,-6,-3
586,164,0,0
559,173,-9,-3
595,174,3,-2
484,182,2,4
498,208,16,15
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
