x,y,dx,dy
21,14,0,0
38,15,0,0
384,15,-1,2
28,18,-1,1
19,23,0,0
563,30,0,0
24,34,-1,0
22,41,-1,0
20,46,0,0
17,50,-1,0
16,58,0,0
11,72,0,1
66,110,9,-22
188,77,-5,11
66,110,2,-17
66,110,3,-15
66,110,4,-13
211,103,1,-3
221,108,0,-1
66,110,1,-1
66,110,4,-1
221,108,0,1
365,111,-3,5
218,114,0,3
452,124,2,-5
215,121,0,0
456,125,1,-2
527,122,-1,1
526,136,0,2
537,139,0,0
525,142,0,0
523,144,0,-1
457,146,5,-1
525,142,5,4
532,146,0,0
522,152,0,0
588,155,-2,2
476,161,0,2
478,163,0,2
298,174,13,-8
297,182,-23,-3
292,173,-9,7
274,187,-9,-1
508,202,4,4
485,203,-4,7
372,223,2,0
41,224,3,0
350,225,-4,1
41,224,1,4
540,227,0,3
1,1,0,0
1,1,0,0
