x,y,dx,dy
28,14,0,0
21,16,0,-1
28,19,0,0
25,26,0,0
25,28,2,0
23,31,-1,0
23,34,0,0
22,38,1,-1
329,21,17,18
19,46,-1,0
13,63,-1,0
226,74,0,-7
226,74,5,-7
226,74,6,-5
226,74,9,-5
14,71,0,0
371,79,-9,-2
75,81,0,-3
364,107,-3,1
210,107,0,4
213,116,0,0
225,116,0,0
142,115,-14,8
527,123,0,0
455,134,0,-4
525,143,18,-12
455,134,0,-1
537,138,0,0
525,143,-3,-3
534,141,0,0
588,148,2,-6
536,144,1,0
530,145,1,0
460,146,-1,1
486,147,-1,0
534,149,1,0
497,149,3,1
530,153,0,0
420,179,9,-9
480,171,4,4
485,191,-1,-2
485,191,1,3
326,218,-2,-2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
