x,y,dx,dy
385,13,10,-1
20,13,0,0
22,15,-1,0
27,18,0,0
25,24,0,0
24,27,0,0
24,37,-1,0
518,37,-1,1
17,59,0,0
12,69,-1,1
568,95,-17,2
222,109,-1,-1
222,109,1,0
212,111,0,0
204,108,2,9
217,118,0,-1
222,120,2,0
530,122,1,-1
222,125,1,-2
530,122,-1,1
208,124,0,0
219,133,-1,0
531,136,2,-2
531,136,2,0
531,136,1,2
535,137,-1,1
180,141,3,0
536,145,1,0
530,145,0,1
525,147,1,1
465,144,1,7
592,164,2,-2
597,170,1,1
404,184,0,0
297,227,-1,-3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
