x,y,dx,dy
21,12,1,-1
27,16,0,0
14,18,0,0
19,20,0,-1
12,21,0,0
17,27,-1,1
244,34,-23,-1
16,35,-1,0
14,38,0,0
216,32,-7,8
13,41,1,0
566,73,1,-3
191,95,3,-7
211,83,20,6
347,120,6,-7
347,120,-6,6
524,152,0,0
512,153,0,0
509,155,0,0
169,155,0,1
523,156,0,0
440,162,2,1
575,176,4,-12
143,173,0,-1
575,176,1,-3
575,176,-1,-1
583,182,0,0
473,195,-3,-5
360,219,-1,1
471,222,-1,3
35,215,-4,12
471,222,3,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
