x,y,dx,dy
19,14,-1,0
358,31,4,-15
15,20,-2,0
15,20,0,0
12,26,1,0
358,31,3,-3
11,35,0,1
140,38,4,-2
559,36,-1,1
292,50,1,3
596,74,0,0
172,86,-2,-2
567,114,-12,-15
128,103,4,0
311,119,4,-3
208,122,0,-1
103,115,3,9
213,132,0,-2
527,130,1,2
484,138,-1,0
313,141,-1,-1
482,141,0,0
530,141,0,1
204,143,0,0
209,147,1,-1
338,148,-3,0
338,148,10,2
141,150,3,1
526,155,2,0
408,159,0,1
306,200,6,-14
383,199,23,-8
412,206,2,-7
421,210,-4,-10
421,210,3,-3
21,192,-4,25
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
