x,y,dx,dy
18,23,0,0
205,41,3,-13
54,36,5,-2
205,41,2,-7
518,35,0,2
205,41,1,-3
498,42,-2,-1
518,47,-1,-1
181,41,24,7
55,53,-2,0
373,58,-18,-2
373,58,-3,-1
373,58,1,2
546,100,9,-5
133,108,0,2
595,124,-10,-7
220,122,-1,4
526,132,0,0
526,132,1,2
482,139,0,0
526,132,2,7
539,140,-2,1
294,143,0,2
270,146,1,0
539,140,2,7
539,140,-1,10
149,153,-2,-1
587,151,9,2
587,151,11,6
559,165,0,-2
73,176,10,-5
337,196,25,-14
582,201,-6,-19
592,203,-5,-14
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
