x,y,dx,dy
35,13,1,0
22,15,-1,0
183,16,0,0
242,20,-21,-3
522,15,-2,2
20,24,0,0
80,49,4,3
301,46,-22,25
581,93,-8,3
69,97,-1,10
69,97,-4,12
188,119,6,1
188,119,17,2
524,122,-1,4
367,138,-2,-1
531,137,0,0
458,141,3,-2
489,142,-2,1
536,142,1,1
586,156,5,-11
490,146,-3,0
527,148,-1,0
519,151,0,-1
586,156,4,-6
519,151,2,1
519,151,4,1
536,154,-1,-1
489,155,-2,-1
586,156,0,0
541,157,1,1
311,163,-1,1
598,168,0,-2
124,169,11,-2
311,163,-5,5
311,163,-4,7
311,163,-15,9
342,173,-3,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
