x,y,dx,dy
11,12,0,-1
11,12,1,1
56,19,8,-6
134,18,25,-2
56,19,4,3
11,26,0,0
11,30,0,0
543,38,0,1
142,43,1,-1
239,43,-25,0
459,40,7,9
527,91,-15,1
598,93,-1,-1
126,108,-13,-1
30,117,3,-3
30,117,1,-1
165,128,-1,0
374,135,2,1
205,137,1,0
208,140,0,-1
475,139,-1,0
451,140,0,0
212,142,0,0
293,149,0,-2
24,150,0,-1
124,159,24,-9
422,156,3,-1
136,157,-1,-1
136,157,1,0
179,154,-10,4
179,154,-11,6
548,165,1,-2
569,188,-23,-11
467,161,-22,25
273,203,-3,-1
96,214,-16,-10
273,203,-3,1
273,203,3,1
471,210,3,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
