x,y,dx,dy
22,14,-1,0
19,16,-1,0
26,18,0,0
20,19,0,0
23,28,-1,0
19,47,-1,0
417,62,0,-1
16,62,-1,0
366,103,0,0
222,110,0,0
60,137,5,-19
215,118,0,0
225,117,0,1
225,117,2,1
60,137,4,-16
211,122,-1,1
206,125,2,0
229,132,0,0
531,136,1,2
446,136,5,4
537,141,-1,-1
532,147,-1,-2
484,148,-1,0
534,149,0,1
540,154,-1,-1
479,160,-13,-6
540,158,-1,-1
587,161,0,-1
140,161,-8,7
486,179,3,5
345,185,3,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
