x,y,dx,dy
62,16,10,-5
62,16,7,-4
11,19,0,0
62,16,5,4
11,32,0,0
12,35,-1,0
215,42,22,-3
246,42,-11,-2
215,42,2,0
472,50,-2,2
109,83,-24,-4
36,92,3,1
515,100,-14,-7
261,110,25,-10
544,110,3,-8
544,110,12,-8
544,110,-1,2
306,120,2,-2
306,120,-5,6
161,145,-1,-18
175,131,0,0
395,146,0,-7
395,146,-1,-2
484,149,0,0
472,155,0,1
475,158,-1,0
464,159,0,0
119,171,0,0
549,172,1,-1
392,160,11,15
100,184,-1,2
466,189,-5,1
332,201,-1,-1
95,201,0,0
583,198,-3,18
425,229,-5,-10
425,229,-8,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
