x,y,dx,dy
13,11,1,0
15,27,0,1
476,48,21,-7
525,57,-10,-11
440,36,23,11
320,69,1,0
320,69,-5,3
146,97,12,-4
457,105,5,-7
319,101,-8,8
39,112,0,-1
307,110,-1,1
213,116,-2,-4
131,106,-16,7
212,128,-3,-15
131,106,-18,9
213,116,2,3
39,112,-1,13
526,132,-2,-3
212,128,1,2
530,135,-2,-3
530,135,0,-1
530,135,3,1
111,120,2,17
526,132,2,7
530,135,4,7
160,161,-7,-11
436,155,1,0
148,156,2,0
491,169,1,0
548,171,3,0
122,173,-1,-1
322,182,1,0
210,198,24,-14
429,186,1,3
20,187,0,3
452,202,-2,-1
20,187,-2,17
20,187,-3,20
434,227,-5,-2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
