x,y,dx,dy
61,12,1,-1
444,52,-3,2
196,63,12,-8
27,101,1,1
274,106,1,-1
596,113,-1,1
274,106,4,12
558,127,-1,-1
200,140,0,-2
355,132,2,7
534,142,-3,-2
513,147,1,0
445,151,0,0
210,154,0,-2
513,147,1,5
585,144,-1,10
275,165,2,-3
421,164,-2,0
530,180,2,-1
456,178,4,2
479,191,0,1
195,212,8,-19
154,202,12,-5
354,202,-1,1
428,210,-2,-4
561,202,14,6
393,224,-6,-10
428,210,10,6
253,221,-3,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
