x,y,dx,dy
15,11,-1,0
141,13,4,-2
302,13,0,-2
15,20,-1,0
198,38,-2,-7
243,39,2,-3
51,46,0,-2
596,72,-2,-1
596,72,0,0
559,110,-15,-22
559,110,-10,-20
399,108,3,-8
559,110,-3,-3
559,110,25,-1
559,110,17,3
157,135,-2,-12
465,133,0,1
157,135,0,0
538,154,4,-13
303,146,-1,-1
206,146,0,0
438,148,2,0
535,146,-1,4
282,166,10,-10
282,166,2,-8
593,144,0,14
282,166,-2,-6
282,166,-2,-2
282,166,-1,1
555,170,-7,3
21,175,4,-1
276,182,0,-1
404,193,6,-2
238,185,-10,7
388,192,-1,2
21,175,-4,20
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
