x,y,dx,dy
17,12,1,0
12,21,-1,0
12,29,0,0
12,33,-1,-1
241,50,18,-12
241,50,22,-6
305,55,-2,-5
463,43,7,9
510,49,-19,17
389,110,-11,-20
510,98,-7,6
291,108,4,-1
137,104,-12,4
32,126,1,-8
32,126,0,-5
575,126,-14,1
575,126,-4,2
528,140,-1,-1
396,145,-2,-5
530,142,-1,-2
575,126,8,14
515,142,1,0
309,145,5,-2
396,145,-1,-2
482,144,-1,1
435,155,-1,1
401,165,-9,-7
395,163,-5,-4
19,168,0,-7
167,163,-5,2
596,180,2,8
360,188,14,4
234,195,2,-1
397,195,0,1
309,205,-17,3
411,221,5,-7
411,221,4,-4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
