x,y,dx,dy
14,15,0,1
14,19,-1,0
285,44,-11,-6
238,44,22,0
572,44,-1,1
492,47,13,3
426,76,-2,-2
339,77,-1,0
346,67,4,12
209,93,1,2
532,108,-12,0
500,115,2,-4
413,141,-8,-22
100,128,7,0
326,129,-2,3
421,139,0,-1
500,150,0,0
407,153,-5,-1
328,154,0,-1
127,156,1,-1
429,179,-12,-17
273,187,-8,-21
216,166,-10,1
29,179,-1,-9
559,177,0,0
505,183,-12,-4
505,183,11,2
581,195,-1,0
581,195,4,2
21,229,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
