x,y,dx,dy
12,25,0,-1
179,37,1,-1
192,32,19,4
407,42,1,-1
261,41,1,1
284,55,-1,-1
596,85,-2,0
124,94,1,-6
589,135,-5,-16
474,128,1,-2
383,123,2,5
474,128,0,0
589,135,2,-6
168,130,0,0
471,132,1,-2
589,135,-2,0
589,135,-12,1
589,135,3,1
150,144,0,-7
174,138,-1,-1
163,140,0,0
163,140,0,2
480,142,1,0
35,146,0,0
476,148,0,0
474,153,0,0
471,154,1,0
201,157,4,0
107,152,-7,7
24,174,1,-6
290,157,-15,14
237,180,5,-4
20,178,-3,5
20,178,-4,17
20,178,-4,20
411,208,2,-1
294,207,2,2
14,227,2,-16
14,227,0,-13
14,227,-1,-10
14,227,2,-1
1,1,0,0
1,1,0,0
