x,y,dx,dy
11,24,0,0
12,30,1,-1
12,36,0,1
251,45,3,0
515,88,-3,0
39,88,-1,1
293,108,-3,-7
45,82,-9,21
293,108,-2,-5
390,91,-2,23
174,138,-2,-1
393,139,0,1
479,141,0,-1
480,143,1,0
393,139,1,6
471,148,2,0
484,148,-1,0
540,147,0,1
195,155,-1,-2
135,156,0,0
393,160,-2,-4
470,158,1,0
521,165,0,0
427,185,16,-19
549,172,0,0
35,185,22,-10
412,175,0,1
35,185,2,-3
239,183,0,0
403,167,14,17
116,195,7,-8
427,185,-2,2
249,190,-6,-2
249,190,1,2
150,188,-8,5
249,190,-3,3
336,196,-3,-2
573,200,-6,-5
577,194,-10,8
211,210,-5,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
