x,y,dx,dy
23,12,0,0
21,20,0,1
90,29,4,0
24,31,-2,1
23,38,0,0
580,43,0,-2
20,46,-1,0
12,71,1,0
473,89,-7,9
147,100,17,0
69,95,-6,21
452,123,2,-2
524,122,1,-1
373,125,3,0
524,122,-1,3
65,114,-5,12
199,122,-5,5
524,122,-2,7
235,129,0,4
531,135,0,0
530,137,0,1
548,141,1,0
534,143,0,0
523,145,0,1
589,146,0,0
591,145,1,1
468,150,2,0
527,151,-1,0
526,153,-2,-1
262,162,2,-4
262,162,17,-4
593,169,2,-1
593,169,5,-1
593,169,-1,1
598,174,0,0
132,161,4,18
455,229,7,-3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
