x,y,dx,dy
66,14,5,-3
14,12,-3,0
14,12,1,0
136,14,1,1
14,19,0,0
13,22,0,0
16,22,0,0
15,27,-1,0
12,36,1,0
523,60,-10,-6
194,85,1,-2
194,85,-25,0
194,85,-3,1
194,85,-21,4
394,104,6,-8
295,97,6,8
305,113,4,-3
309,116,3,-4
41,90,-11,24
29,141,9,-23
305,113,-5,6
395,126,-3,-3
395,126,-2,0
150,135,0,-3
529,132,0,0
481,139,0,-1
150,135,4,6
482,162,-16,-14
169,157,9,-8
437,151,1,-1
169,157,14,-6
430,183,0,-23
560,170,-11,5
575,203,-23,-22
402,186,-1,-1
575,203,-3,-15
255,183,-12,6
575,203,-3,-13
575,203,2,-9
575,203,-7,-7
575,203,0,3
405,192,0,19
53,210,0,2
305,211,-1,2
