x,y,dx,dy
16,12,0,0
19,23,0,0
11,30,1,0
18,30,1,0
219,38,-19,-8
73,23,-6,14
537,60,-8,-8
327,61,-1,-1
574,113,-8,-18
508,97,16,-1
574,113,-10,-15
45,98,0,4
574,113,-7,-6
314,131,2,-6
180,126,-1,0
160,127,0,0
403,138,-1,-2
268,144,2,1
473,154,0,-9
546,161,5,-13
496,148,1,1
473,154,1,-3
449,152,0,0
473,154,3,-1
482,156,-1,0
473,154,-2,3
126,169,6,-9
425,172,-2,-2
556,173,1,-1
556,173,-1,1
125,174,-3,3
305,197,-15,-4
425,209,3,4
440,229,-6,-11
440,229,-10,-5
440,229,-1,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
