x,y,dx,dy
22,11,0,0
37,13,0,0
23,34,0,0
518,38,-1,1
550,40,0,0
568,44,-2,1
316,56,-1,-1
550,40,2,19
20,63,-1,-1
73,76,-1,3
455,97,1,-1
358,112,8,-9
358,112,3,-1
358,112,3,1
358,112,-2,4
213,122,0,0
532,121,-1,1
527,127,1,-3
533,138,0,0
162,158,-14,-17
517,134,5,13
587,161,4,-8
518,153,-2,1
518,153,0,1
518,153,2,1
468,162,-5,-3
521,160,-4,-1
587,161,-2,1
587,161,1,1
306,176,3,-7
185,176,3,-3
476,172,5,3
306,176,-10,1
476,172,10,8
458,189,1,-3
360,189,-1,0
41,209,1,-3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
