x,y,dx,dy
12,15,3,-1
13,19,0,0
16,23,-1,0
12,24,1,0
291,40,12,6
593,71,3,2
316,79,2,-2
148,86,5,-3
555,100,1,0
31,138,8,-21
31,138,9,-19
302,132,1,-3
260,135,0,0
31,138,0,2
536,140,0,1
31,138,-1,5
580,126,18,19
144,154,3,2
32,148,-2,12
288,157,-3,6
555,169,1,-3
551,170,0,0
551,170,-4,1
547,179,0,0
503,188,0,1
385,191,1,-1
391,193,0,1
414,211,0,-11
214,206,5,0
15,225,0,1
356,214,-1,14
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
