x,y,dx,dy
15,13,0,0
15,16,1,-1
15,16,-1,0
17,21,-1,0
16,29,-2,0
13,34,0,0
146,31,-4,3
325,59,0,-1
382,60,2,0
280,37,-16,24
91,67,0,-1
300,93,-2,-5
300,93,1,-2
508,97,-1,3
211,110,0,0
219,125,1,-7
219,125,0,-5
39,98,-2,23
39,98,-6,25
522,125,0,0
398,132,-1,-2
214,133,0,0
268,142,-1,-2
588,123,5,21
209,147,-1,-1
209,147,2,1
436,149,3,-1
436,149,-1,1
25,173,4,-22
404,155,1,2
25,173,1,-2
426,177,-5,-4
426,177,-3,-2
124,171,14,5
25,173,-2,6
124,171,0,15
389,188,0,0
300,190,1,2
410,198,0,-5
210,202,4,-4
308,202,-1,-1
12,186,7,19
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
