x,y,dx,dy
144,14,1,0
11,20,1,0
546,37,0,0
451,41,7,-3
284,52,-17,-13
284,52,-20,-5
313,62,-1,2
397,68,0,0
294,111,-3,2
474,140,1,0
525,129,12,11
257,150,0,0
260,151,2,0
420,155,-1,-1
420,155,2,0
425,156,4,-1
29,153,-1,3
425,156,-1,0
138,158,0,-1
394,160,-5,-3
525,157,-1,0
24,164,1,-4
24,164,0,-2
266,173,-2,2
536,175,1,1
19,184,-1,7
98,202,-15,-10
19,184,-6,10
19,184,-1,10
19,184,-6,13
228,195,-3,4
342,207,-2,1
13,230,1,-20
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
