x,y,dx,dy
91,15,3,-2
28,14,0,0
37,14,0,0
18,17,0,0
23,25,0,0
26,26,-1,0
22,38,1,0
19,40,0,0
20,42,0,0
18,46,0,0
439,59,0,-1
15,65,1,0
11,70,0,0
452,77,1,7
66,104,4,-15
168,86,-4,4
546,93,-1,-2
546,93,14,1
209,102,1,-3
204,112,0,-5
204,112,0,0
224,117,-1,-1
124,106,7,16
215,123,0,0
524,141,0,0
535,143,1,0
528,148,-1,0
480,148,1,1
513,149,0,0
524,152,0,0
535,153,2,1
450,176,1,-2
477,196,4,3
477,196,3,10
499,228,-1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
