x,y,dx,dy
12,18,0,0
14,27,0,0
233,42,25,-2
233,42,19,-1
535,105,20,-2
535,105,-9,0
535,105,17,11
596,122,-17,-6
234,126,-1,-2
112,122,-18,9
549,154,1,0
43,157,0,-1
455,160,-1,-1
455,160,-3,0
429,170,7,6
564,180,2,-4
564,180,-2,-2
516,203,14,-22
593,205,-15,-24
249,180,-3,2
273,192,7,-10
593,205,-20,-21
273,192,-1,-5
537,209,22,-22
404,195,2,-2
17,225,4,-14
311,222,-2,-2
104,205,-7,16
17,225,3,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
