x,y,dx,dy
15,21,0,-1
15,27,-1,0
17,30,-1,1
251,34,-1,-1
551,37,0,-1
430,44,1,0
531,69,-2,-1
547,98,-25,-11
547,98,-21,-9
483,96,17,-4
34,121,4,-15
536,133,0,2
300,135,-1,1
536,133,2,5
535,143,0,-4
482,141,-1,-1
494,142,0,0
535,143,0,0
169,147,-1,1
535,143,-2,6
540,150,0,-1
237,142,-3,8
139,156,4,0
488,161,0,-2
488,161,-2,1
488,161,7,3
546,167,0,0
548,169,3,-2
549,172,9,-1
272,188,1,0
424,191,1,1
393,192,-1,1
400,203,1,-1
287,204,-7,1
400,203,4,11
416,209,-2,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
