x,y,dx,dy
18,14,0,-1
68,19,3,-2
23,23,1,0
19,29,0,0
14,34,0,0
160,36,0,-2
13,40,0,-1
241,42,0,0
302,55,1,0
58,71,-6,7
44,121,4,-25
316,109,2,-5
408,119,-1,1
172,135,-3,-10
172,135,-3,-5
172,135,-1,-4
187,133,1,0
274,133,0,0
176,137,0,0
137,161,25,-23
183,140,0,-1
495,143,-1,0
514,145,1,0
553,147,-1,0
498,148,1,0
483,153,2,-1
292,157,2,-2
553,147,-1,8
484,157,0,0
292,162,19,-2
270,182,-2,2
431,187,-2,-2
399,191,-1,2
403,193,0,0
26,191,0,4
384,204,-24,-9
580,203,-23,11
18,229,0,1
1,1,0,0
1,1,0,0
1,1,0,0
