x,y,dx,dy
72,17,-8,-2
355,32,-19,-17
11,19,1,0
72,17,-2,7
13,33,0,0
12,37,1,0
203,37,0,0
50,44,4,-3
167,89,7,2
167,89,-5,7
31,133,6,-25
91,116,0,-4
31,133,8,-20
91,116,-4,10
169,130,-1,-2
175,131,-1,0
480,140,0,-1
296,145,4,-4
487,140,0,1
481,147,0,0
473,148,1,0
472,153,-2,0
475,154,0,0
400,166,-4,-3
556,171,1,-3
282,159,-6,11
410,214,0,-16
244,187,-20,13
410,214,-1,-11
410,214,0,-9
410,214,1,-4
410,214,-1,7
591,216,6,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
