x,y,dx,dy
12,15,-1,0
12,19,1,-1
12,24,1,-1
14,27,-1,0
215,39,20,-1
225,44,-3,-3
508,47,0,-2
399,74,2,13
115,110,-11,-19
488,94,21,4
132,107,21,-7
535,92,-6,9
404,97,-5,10
559,101,-6,7
559,101,6,15
172,130,0,0
315,136,0,0
569,125,6,12
486,141,0,1
30,143,0,1
436,154,4,-2
149,156,-6,-2
149,156,-1,0
533,159,1,-2
142,157,1,1
297,152,-9,9
533,159,0,2
442,170,-4,-2
23,154,-3,20
443,196,-3,-6
245,186,-8,6
390,197,0,-1
303,198,13,5
339,206,3,0
282,207,7,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
