x,y,dx,dy
14,19,0,0
13,22,1,0
399,32,12,-10
14,26,1,0
14,34,-1,1
53,39,-1,1
314,57,-1,2
156,60,5,0
40,79,1,0
550,98,-22,-8
550,98,-1,-4
550,98,-7,1
550,98,7,8
550,98,14,10
550,98,2,12
219,116,-1,-1
398,138,1,-11
40,113,-11,16
40,113,-12,24
153,140,-1,-2
153,137,1,1
479,140,1,0
29,156,1,-9
529,147,0,0
436,149,3,-1
142,150,4,0
145,154,-3,-2
175,153,-2,-1
483,164,-6,-2
279,166,3,-3
22,179,2,-14
269,166,0,0
528,172,-7,-1
364,188,12,-6
63,190,-2,4
324,195,8,2
63,190,0,8
113,191,-24,18
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
