x,y,dx,dy
16,14,1,0
153,28,-1,1
229,32,-20,-3
11,32,0,0
14,32,0,0
148,33,-2,0
234,46,2,1
216,52,0,0
323,58,0,0
133,82,-3,-4
324,65,2,17
545,98,-10,-4
545,98,-12,0
235,124,0,-2
165,131,-2,-5
235,124,0,3
165,131,1,1
410,131,0,1
442,141,8,-6
37,135,-4,17
483,153,1,1
489,153,-1,1
489,153,4,2
556,168,0,0
416,165,2,5
322,187,0,-3
281,186,1,1
446,194,0,-2
297,197,1,1
339,200,-3,-2
310,193,25,7
586,204,2,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
