x,y,dx,dy
12,11,-1,2
14,18,-1,0
14,18,1,0
14,30,2,-1
140,35,1,1
533,93,-25,-5
40,90,-1,0
39,93,-1,0
293,106,-2,-3
293,106,7,1
157,120,-1,2
227,123,-1,0
588,119,-2,4
34,125,-2,4
465,135,1,-1
588,119,-17,15
588,119,-13,16
465,135,0,1
482,141,0,0
199,145,11,-3
33,143,0,2
282,163,9,-17
197,151,0,1
468,154,-4,-1
470,153,0,0
468,154,0,0
404,169,-3,-7
429,181,11,-18
517,160,-2,3
406,166,3,0
544,167,3,-1
65,197,17,-22
568,176,-7,2
20,183,-1,-4
20,183,-2,3
383,188,1,-2
65,197,-9,-5
231,193,-17,9
416,208,1,-2
65,197,12,16
423,218,1,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
