x,y,dx,dy
13,22,-1,0
13,22,1,0
14,27,-2,1
14,35,-1,0
43,70,10,-19
44,78,0,-23
285,55,2,2
309,77,0,-1
148,102,12,-24
519,93,3,0
519,93,24,1
267,74,-13,23
36,104,6,-4
569,105,-3,7
110,93,12,21
90,116,-9,11
173,129,1,0
90,116,-7,24
253,143,1,1
581,145,9,-1
475,147,1,1
430,153,2,-2
439,150,-3,1
471,155,-1,1
471,155,1,1
470,161,-2,-1
120,188,-21,-25
18,189,4,-11
18,189,1,-5
18,189,0,1
244,188,-20,13
580,206,0,-3
421,214,-1,0
421,214,-2,3
421,214,5,7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
