x,y,dx,dy
15,17,1,-1
18,28,0,0
17,31,0,0
213,32,0,0
288,35,-25,0
301,40,0,-2
483,66,-2,-9
514,46,3,12
483,66,-3,-1
547,56,-22,10
559,113,-18,-2
559,113,-15,-2
559,113,-10,-2
202,133,4,-13
210,124,0,1
202,133,-1,0
514,144,4,-6
520,140,0,0
524,149,1,-1
48,159,1,-9
524,149,0,1
519,152,0,1
146,176,18,-22
514,156,0,0
509,157,1,0
512,157,0,0
526,158,0,-1
48,159,-2,3
520,164,-1,0
48,159,-6,10
48,159,-6,12
48,159,-7,15
146,176,1,-2
246,176,3,3
590,180,1,0
261,203,10,-8
435,199,1,-2
450,204,-7,22
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
