x,y,dx,dy
61,15,7,-3
61,15,16,-2
11,19,0,1
350,25,-7,7
560,58,17,-5
54,67,2,0
340,67,0,1
395,67,4,1
333,76,-1,0
205,93,-5,-2
41,108,4,-14
167,92,-15,15
205,93,0,16
316,116,-10,-7
416,119,0,0
228,123,1,3
323,122,-2,5
408,130,-1,-1
278,141,1,1
239,143,1,1
544,146,0,0
39,154,1,-5
151,158,-4,-3
409,153,5,8
199,168,8,-1
541,169,-2,1
234,180,-1,1
20,192,2,-2
279,190,-5,1
237,201,12,-6
237,201,10,-4
308,206,0,-7
474,214,-13,-10
237,201,-6,6
237,201,-5,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
