x,y,dx,dy
13,13,-2,1
13,16,0,0
67,17,-5,-1
13,19,1,0
14,21,0,0
51,60,0,-5
321,59,-1,-4
37,119,5,-25
147,95,19,-1
396,106,2,2
212,117,-1,-1
273,129,-20,-10
219,131,0,-9
209,131,-1,-1
209,131,1,-1
219,131,1,-1
209,131,2,1
209,131,0,2
37,119,-7,17
481,141,1,0
346,151,9,1
148,157,-8,-3
410,168,-7,-11
182,159,3,-1
67,150,1,10
410,168,-1,-6
558,169,0,0
218,172,7,-1
491,170,7,2
491,170,18,3
507,176,-2,0
590,203,-6,-5
423,209,-3,7
325,214,0,15
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
