x,y,dx,dy
12,23,0,0
13,27,1,0
13,27,-2,1
407,36,-2,-5
12,35,-1,0
490,43,1,2
436,48,0,4
513,53,-24,2
314,67,1,0
592,78,-2,-2
163,78,25,9
514,103,19,5
178,129,0,0
157,131,1,1
475,133,0,1
587,161,-16,-20
480,142,0,0
169,145,0,1
484,149,1,1
541,149,0,1
135,154,-1,-3
142,152,5,0
474,153,0,-1
261,152,0,1
135,154,-1,0
479,154,0,0
191,158,-1,-1
403,174,-15,-17
463,156,0,2
587,161,4,-2
551,171,1,-1
223,197,1,-1
411,206,-4,-3
586,206,-2,1
411,206,-1,5
411,206,3,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
