x,y,dx,dy
12,15,1,0
229,51,12,-2
130,54,-12,1
40,60,4,-1
40,60,7,0
40,60,3,1
589,82,1,0
538,115,10,7
387,141,-2,-5
476,137,0,0
472,138,0,0
472,141,2,-3
387,141,1,-1
183,141,0,0
390,149,1,-2
484,150,-1,0
581,148,16,4
32,153,0,0
15,177,5,-17
290,163,1,-1
423,165,4,-2
423,165,1,0
171,172,8,-2
537,168,-1,2
65,179,9,-5
274,168,-4,6
545,179,2,-2
13,192,-2,-10
282,209,-3,1
306,210,-4,0
415,228,-3,-3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
