x,y,dx,dy
13,14,0,0
13,19,0,1
12,22,0,1
12,26,0,0
12,26,2,0
184,37,-1,2
574,43,4,-2
129,42,-5,3
505,90,4,1
390,114,4,1
212,119,-1,-1
166,126,0,0
214,136,3,-10
292,132,-1,0
530,145,-1,-9
389,133,4,4
215,140,1,-2
476,138,-1,0
148,148,-4,-6
148,148,-1,-2
217,148,0,0
201,150,1,-1
376,141,10,9
426,152,0,0
429,152,0,0
24,158,0,0
276,161,0,-2
276,161,0,2
111,178,23,-14
17,192,3,-19
272,186,0,0
183,180,7,18
440,198,6,2
299,204,1,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
