x,y,dx,dy
28,13,-1,1
37,14,0,0
97,17,-2,0
22,23,0,0
25,34,-2,0
430,78,16,-19
16,71,1,0
569,101,0,-6
598,96,-10,3
220,111,1,0
531,121,1,-1
530,123,1,-1
199,124,-2,-1
218,124,0,0
454,142,-3,-5
530,140,2,-2
533,142,0,0
530,147,0,0
526,148,0,0
591,154,1,-3
518,152,-1,1
522,153,0,0
536,154,-1,0
528,155,-1,0
528,155,1,1
579,167,-1,1
566,170,-2,-1
597,171,0,-2
597,171,-1,0
597,171,-5,1
272,189,3,-4
288,179,-24,13
132,183,-7,14
476,191,1,15
476,191,-2,24
43,210,-4,20
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
