x,y,dx,dy
22,11,1,0
29,14,-1,0
22,16,0,0
28,19,0,0
21,20,0,0
245,19,-1,3
23,24,-1,0
26,25,1,0
245,19,-22,6
21,46,-1,0
18,50,0,0
86,64,-5,-3
13,65,1,-1
12,73,3,-1
72,97,3,-5
212,102,0,0
222,105,0,0
222,109,0,0
205,103,-2,8
448,106,2,6
448,106,4,7
211,109,3,6
228,117,0,0
216,119,0,0
64,121,-4,1
162,154,-5,-22
532,136,1,1
535,141,0,0
145,139,-5,5
533,145,0,-1
539,145,0,-1
503,153,-2,-4
115,151,0,2
532,157,-4,-2
115,151,-10,5
302,173,8,-10
596,170,0,0
302,173,-7,4
482,203,-2,-3
364,220,1,-1
292,228,2,-1
292,228,2,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
