x,y,dx,dy
23,11,0,0
21,13,0,0
38,13,1,0
23,25,1,-1
24,37,0,0
517,43,-1,1
579,47,-5,-3
20,45,0,1
16,49,0,0
238,66,-3,1
373,105,0,-2
219,117,-5,-11
224,108,-1,-1
224,108,-1,1
219,117,0,-2
220,121,-1,1
356,124,2,-2
206,123,2,0
185,131,-1,-2
211,131,-2,0
487,147,-1,0
487,147,-2,2
540,156,0,0
589,157,-2,1
575,173,-14,-13
458,140,16,21
597,169,1,-1
478,177,0,0
484,179,1,2
445,212,-11,-19
46,199,-3,13
301,217,-3,2
445,212,21,18
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
