x,y,dx,dy
11,29,0,0
44,57,-1,-25
466,52,6,-10
445,46,1,0
315,66,1,0
539,70,1,0
400,75,-1,-2
596,87,-1,0
511,99,-6,0
389,110,5,-9
456,105,10,-2
389,110,2,2
389,110,2,5
475,132,1,-1
174,134,0,0
480,143,1,-2
480,143,1,0
588,144,10,0
485,146,1,0
475,151,0,0
467,151,-2,1
469,155,0,0
135,155,6,2
250,182,3,-25
469,155,0,3
588,144,-5,25
551,172,2,-2
268,172,-3,2
400,167,8,9
409,179,6,3
181,186,-2,-3
311,204,-20,-13
390,199,2,-2
463,213,12,6
463,213,21,7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
