x,y,dx,dy
17,13,0,0
24,14,0,0
12,18,-1,0
17,19,0,0
24,20,0,0
85,23,-1,-2
12,22,0,0
22,29,0,-1
19,39,-2,0
13,48,0,1
593,51,-1,-2
593,51,1,0
362,60,1,-1
458,71,-1,0
341,108,2,6
447,125,1,1
207,119,-1,11
278,129,0,1
201,133,0,0
528,133,-2,3
526,149,0,0
445,153,-1,-1
531,152,1,0
530,157,0,0
531,159,1,0
513,161,1,-1
123,170,1,-5
46,170,0,1
456,165,11,6
488,200,6,-21
469,189,0,-2
136,188,-1,0
180,187,-1,2
231,194,0,-1
291,187,-18,10
470,194,3,4
131,200,-1,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
