x,y,dx,dy
12,12,0,-1
14,29,-2,1
37,54,24,-24
37,54,19,-23
216,45,-7,-5
37,54,15,-11
531,53,-13,-5
155,136,2,-10
477,127,0,0
171,128,-1,2
155,136,0,-2
479,138,1,-1
470,139,0,-1
464,139,-2,1
164,142,0,0
502,145,0,0
309,146,1,0
297,148,0,-1
464,139,-5,9
593,166,1,-13
469,155,-1,0
484,154,0,1
537,158,1,-2
468,157,0,1
593,166,-6,-8
537,158,-4,5
27,172,1,-4
546,173,1,0
412,186,-2,-1
581,203,-15,-9
394,204,4,-8
403,197,-2,0
598,210,-6,-12
20,183,-4,19
281,211,-10,-6
581,203,-9,6
595,220,-1,1
419,226,1,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
