x,y,dx,dy
22,13,-1,-1
40,12,0,1
265,24,21,-7
21,19,1,0
27,22,0,0
27,25,-1,0
24,30,-2,0
24,33,-1,0
245,19,22,14
225,66,2,-3
450,79,3,0
368,96,2,-2
210,112,-2,-6
210,112,-3,-4
226,118,1,-1
210,123,-2,1
313,132,2,2
534,136,0,0
537,139,0,0
552,141,0,0
529,146,0,-1
529,146,1,1
460,147,1,1
518,151,1,0
522,151,1,0
593,171,4,-2
593,171,4,0
445,195,-17,-21
477,175,1,1
494,189,-7,-11
460,184,3,-3
485,179,3,5
364,185,-2,2
346,200,0,0
44,210,-1,-6
487,210,1,-3
44,210,-4,19
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
