x,y,dx,dy
35,15,1,0
27,19,-1,0
19,20,-1,0
20,36,0,0
21,40,-1,0
16,43,0,0
18,43,1,0
15,52,1,0
86,54,0,0
168,67,24,13
442,113,-1,-9
579,104,-21,3
217,118,0,1
531,128,1,-1
220,128,1,0
377,136,-3,1
186,142,0,-1
186,142,4,0
521,148,-1,-5
531,145,0,0
533,148,1,0
529,151,0,0
534,153,0,0
534,153,2,0
479,157,6,-3
479,157,-1,0
522,164,1,0
467,173,2,0
475,175,3,2
553,177,-6,0
479,193,0,0
479,193,3,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
