x,y,dx,dy
16,21,-1,-1
14,25,0,0
13,28,-1,1
515,31,0,1
46,51,3,-9
46,51,3,-5
314,49,2,5
418,41,11,14
380,65,-23,-2
42,86,2,0
177,91,11,5
548,95,-22,11
210,117,0,0
215,131,0,-9
204,124,0,-1
317,122,0,1
211,132,0,0
209,133,0,0
214,133,0,0
400,131,1,2
525,134,0,-1
400,131,-1,3
207,138,-1,-2
525,134,1,2
207,138,1,-1
150,150,-4,-8
150,150,-3,-6
322,144,1,1
220,150,0,0
440,155,0,0
505,168,-1,0
256,181,8,-6
561,179,3,-2
256,181,0,-2
256,181,-1,6
577,194,-3,-6
256,181,-12,10
256,181,-16,11
577,194,9,5
302,196,-2,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
