x,y,dx,dy
15,17,0,0
18,21,0,0
19,25,0,0
17,26,0,0
556,36,0,-1
11,36,0,0
443,41,0,1
283,39,-18,22
316,85,8,-15
188,85,-2,-5
149,84,10,-2
516,92,5,0
119,104,6,8
310,124,1,0
139,149,18,-23
389,137,-5,-2
490,136,1,0
37,128,-3,14
152,143,3,-1
444,148,0,0
444,148,-3,1
37,128,-4,23
554,153,1,-1
135,154,-25,1
561,164,0,-4
24,185,3,-24
24,185,7,-24
561,164,0,1
115,183,12,-14
581,194,-16,-18
303,193,9,-9
280,185,1,0
398,187,-1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
