x,y,dx,dy
17,17,0,0
11,18,0,0
13,18,0,0
16,19,0,0
25,20,0,0
12,21,1,0
22,28,-1,0
18,38,-1,0
18,41,-1,0
503,53,1,-2
13,53,-1,0
14,48,-2,8
459,72,-4,-1
74,76,1,-1
298,100,-4,-6
349,136,3,-6
445,138,2,-6
525,136,1,-2
349,136,-5,-1
205,136,-1,0
210,136,2,0
525,136,0,0
59,113,-7,24
523,135,-1,2
525,136,-2,3
445,138,-1,2
179,149,-4,-3
270,177,-7,-23
165,151,9,6
528,156,0,1
482,158,-2,0
512,159,1,-1
516,157,0,1
512,159,0,1
488,170,-3,-4
272,196,-1,1
338,206,0,1
469,216,4,-3
474,209,3,4
416,200,-14,14
469,216,0,-1
469,216,0,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
